lg A 1,lg A 2,lg A 3,lg A 4,lg A 5,lg A 6,lg A 7,lg A 8,lg A 9,lg A 10,lg A 11,lg A 12,lg A 13,lg A 14,lg A 15,lg A 16,lg A 17,lg A 18,lg A 19,lg A 20,lg A 21,lg A 22,lg A 23,lg A 24,lg A 25,lg A 26,lg A 27,lg A 28,lg A 29,lg A 30,lg A 31,lg A 32,lg A 33,lg A 34,lg A 35,lg A 36,lg A 37,lg A 38,lg A 39,lg A 40,lg A 41,lg A 42,lg A 43,lg A 44,lg A 45,lg A 46,lg A 47,lg A 48,lg A 49,lg A 50,lg A 51,lg A 52,lg A 53,lg A 54,lg A 55,lg A 56,lg A 57,lg A 58,lg A 59,lg A 60,lg A 61,lg A 62,lg A 63,lg A 64,lg A 65,lg A 66,lg A 67,lg A 68,lg A 69,lg A 70,lg A 71,lg A 72,lg A 73,lg A 74,lg A 75,lg A 76,lg A 77,lg A 78,lg A 79,lg A 80,lg A 81,lg A 82,lg A 83,lg A 84,lg A 85,lg A 86,lg A 87,lg A 88,lg A 89,lg A 90,lg A 91,lg A 92,lg A 93,lg A 94,lg A 95,lg A 96,lg A 97,lg A 98,lg A 99,lg A 100,lg A 101,lg A 102,lg A 103,lg A 104,lg A 105,lg A 106,lg A 107,lg A 108,lg A 109,lg A 110,lg A 111,lg A 112,lg A 113,lg A 114,lg A 115,lg A 116,lg A 117,lg A 118,lg A 119,lg A 120,lg A 121,lg A 122,lg A 123,lg A 124,lg A 125,lg A 126,lg A 127,lg A 128,lg A 129,lg A 130,lg A 131,lg A 132,lg A 133,lg A 134,lg A 135,lg A 136,lg A 137,lg A 138,lg A 139,lg A 140,lg A 141,lg A 142,lg A 143,lg A 144,lg A 145,lg A 146,lg A 147,lg A 148,lg A 149,lg A 150,lg A 151,lg A 152,lg A 153,lg A 154,lg A 155,lg A 156,lg A 157,lg A 158,lg A 159,lg A 160,lg A 161,lg A 162,lg A 163,lg A 164,lg A 165,lg A 166,lg A 167,lg A 168,lg A 169,lg A 170,lg A 171,lg A 172,lg A 173,lg A 174,lg A 175,lg A 176,lg A 177,lg A 178,lg A 179,lg A 180,lg A 181,lg A 182,lg A 183,lg A 184,lg A 185,lg A 186,lg A 187,lg A 188,lg A 189,lg A 190,lg A 191,lg A 192,lg A 193,lg A 194,lg A 195,lg A 196,lg A 197,lg A 198,lg A 199,lg A 200,lg A 201,lg A 202,lg A 203,lg A 204,lg A 205,lg A 206,lg A 207,lg A 208,lg A 209,lg A 210,lg A 211,lg A 212,lg A 213,lg A 214,lg A 215,lg A 216,lg A 217,lg A 218,lg A 219,lg A 220,lg A 221,lg A 222,lg A 223,lg A 224,label
-0.902732,-0.912027,-0.91752,-0.936674,-0.946779,-0.954282,-0.95347,-0.956795,-0.965323,-0.970632,-0.96755,-0.974129,-0.983,-0.993649,-1.004413,-1.013363,-1.01523,-1.019515,-1.012588,-1.004878,-1.008375,-1.007336,-1.013578,-1.012758,-1.014039,-1.011347,-1.015369,-1.008871,-1.004905,-1.007703,-1.014857,-1.009763,-1.011503,-1.016383,-1.010902,-1.003401,-0.995051,-0.987466,-0.976521,-0.954352,-0.924336,-0.890719,-0.856995,-0.817103,-0.777133,-0.735466,-0.693187,-0.66005,-0.63175,-0.606376,-0.588859,-0.577051,-0.568887,-0.564391,-0.561477,-0.55716,-0.555064,-0.554432,-0.555976,-0.560145,-0.566973,-0.575798,-0.587739,-0.591206,-0.599909,-0.631191,-0.667921,-0.686468,-0.699016,-0.70491,-0.701197,-0.698848,-0.708369,-0.718769,-0.736423,-0.754732,-0.76824,-0.77887,-0.789789,-0.80313,-0.816252,-0.82785,-0.840388,-0.85671,-0.866656,-0.871136,-0.875995,-0.878726,-0.885226,-0.896265,-0.914738,-0.937042,-0.962151,-0.983184,-1.000226,-1.010768,-1.02113,-1.03322,-1.050269,-1.063879,-1.072881,-1.081351,-1.082321,-1.073231,-1.063979,-1.048255,-1.028015,-0.998548,-0.956429,-0.895329,-0.820333,-0.735766,-0.652713,-0.578135,-0.513418,-0.459068,-0.413553,-0.376338,-0.34553,-0.317961,-0.290448,-0.268504,-0.249553,-0.233613,-0.218713,-0.207994,-0.200268,-0.19305,-0.187272,-0.183897,-0.18126,-0.18033,-0.179203,-0.179967,-0.184305,-0.190149,-0.19,-0.187119,-0.184715,-0.183388,-0.183097,-0.184133,-0.18476,-0.185304,-0.186229,-0.187229,-0.187375,-0.187571,-0.187561,-0.188737,-0.189988,-0.189459,-0.189941,-0.190673,-0.184665,-0.157778,-0.148766,-0.157966,-0.180783,-0.190611,-0.193935,-0.194722,-0.193988,-0.193288,-0.192984,-0.192926,-0.192811,-0.192772,-0.193408,-0.193003,-0.193305,-0.193334,-0.193231,-0.193736,-0.194986,-0.195564,-0.196133,-0.196496,-0.197544,-0.197573,-0.197927,-0.198611,-0.199693,-0.204437,-0.206265,-0.207711,-0.208536,-0.208975,-0.210661,-0.211374,-0.211716,-0.212467,-0.212589,-0.21357,-0.215261,-0.217702,-0.220849,-0.222847,-0.226886,-0.228696,-0.228424,-0.233427,-0.236666,-0.240634,-0.242799,-0.242974,-0.251938,-0.250042,-0.246883,-0.246796,-0.25054,-0.25019,-0.25161,-0.253666,-0.248608,-0.247901,-0.252085,-0.252466,-0.253039,-0.256101,-0.257926,-0.260291,-0.262463,-0.264669,0
-0.852936,-0.88206,-0.869412,-0.89596,-0.898064,-0.924004,-0.931317,-0.932431,-0.93184,-0.933767,-0.949748,-0.94686,-0.948747,-0.960138,-0.971791,-0.981828,-0.985068,-0.975851,-0.982195,-0.983297,-0.982595,-0.978831,-0.975683,-0.978273,-0.977976,-0.981857,-0.985215,-0.979212,-0.975248,-0.979204,-0.984892,-0.980443,-0.982274,-0.98046,-0.97932,-0.978294,-0.972479,-0.967321,-0.953571,-0.934353,-0.910727,-0.881378,-0.851836,-0.818062,-0.782598,-0.746061,-0.702949,-0.670195,-0.641629,-0.617873,-0.601492,-0.588638,-0.579246,-0.573949,-0.569535,-0.565265,-0.563505,-0.563122,-0.564675,-0.56881,-0.575826,-0.585419,-0.596981,-0.601107,-0.608319,-0.637793,-0.676346,-0.697241,-0.710759,-0.718603,-0.713849,-0.709253,-0.717122,-0.729824,-0.747589,-0.762909,-0.774381,-0.78404,-0.794798,-0.806208,-0.81941,-0.830381,-0.841445,-0.852846,-0.861732,-0.863578,-0.865447,-0.867952,-0.872367,-0.88118,-0.893405,-0.908847,-0.927147,-0.943736,-0.956775,-0.965604,-0.970543,-0.982954,-0.996945,-1.008229,-1.011655,-1.021313,-1.022487,-1.017801,-1.007265,-0.994121,-0.974985,-0.951182,-0.918174,-0.864241,-0.799565,-0.723299,-0.643546,-0.567212,-0.500728,-0.444679,-0.396413,-0.354355,-0.316379,-0.280766,-0.249881,-0.226718,-0.204741,-0.187524,-0.175264,-0.16636,-0.159227,-0.152289,-0.147302,-0.143486,-0.141081,-0.139313,-0.137572,-0.136455,-0.133285,-0.130195,-0.13346,-0.137649,-0.138376,-0.137674,-0.136757,-0.136899,-0.137214,-0.136936,-0.137714,-0.137187,-0.137319,-0.137022,-0.136842,-0.136341,-0.138138,-0.137842,-0.136641,-0.135911,-0.134122,-0.121926,-0.11667,-0.121778,-0.133564,-0.134343,-0.134906,-0.134834,-0.135834,-0.136187,-0.136359,-0.136642,-0.137679,-0.13761,-0.137448,-0.136383,-0.137354,-0.138205,-0.137482,-0.137147,-0.137252,-0.138699,-0.138415,-0.138346,-0.13982,-0.139484,-0.138801,-0.139403,-0.139272,-0.138485,-0.137654,-0.136618,-0.138249,-0.138818,-0.137373,-0.138531,-0.137883,-0.139603,-0.141768,-0.142467,-0.142058,-0.141596,-0.139699,-0.137489,-0.140137,-0.144444,-0.145203,-0.145514,-0.146833,-0.153189,-0.155863,-0.159306,-0.163384,-0.168282,-0.165586,-0.164193,-0.171012,-0.175369,-0.174014,-0.176199,-0.174428,-0.173244,-0.177697,-0.178798,-0.183678,-0.183146,-0.179763,-0.183849,-0.188318,-0.183924,0
-0.888015,-0.924716,-0.924424,-0.94497,-0.951348,-0.964867,-0.966198,-0.970138,-0.980041,-0.977168,-0.980826,-0.977469,-0.994266,-1.008987,-1.019229,-1.029676,-1.041283,-1.045415,-1.041503,-1.028395,-1.036713,-1.04115,-1.048891,-1.044322,-1.043611,-1.028404,-1.026129,-1.036415,-1.039929,-1.049499,-1.057521,-1.058111,-1.060471,-1.05833,-1.054615,-1.050025,-1.022121,-0.988819,-0.990099,-1.000865,-0.984913,-0.955797,-0.925132,-0.882305,-0.840574,-0.803161,-0.765531,-0.728019,-0.696826,-0.671272,-0.652773,-0.640299,-0.63096,-0.624918,-0.61953,-0.612041,-0.60816,-0.605349,-0.600382,-0.593402,-0.588012,-0.592653,-0.598202,-0.579823,-0.583661,-0.633794,-0.686137,-0.700844,-0.706547,-0.703782,-0.693343,-0.691726,-0.69683,-0.70314,-0.72545,-0.752584,-0.774187,-0.793142,-0.809668,-0.828765,-0.841173,-0.846713,-0.863739,-0.893432,-0.907855,-0.914913,-0.920128,-0.924194,-0.93108,-0.942577,-0.961145,-0.982683,-1.002015,-1.021048,-1.036311,-1.04528,-1.052664,-1.064568,-1.078896,-1.090658,-1.096834,-1.10042,-1.098269,-1.090926,-1.07848,-1.063521,-1.046298,-1.022606,-0.989395,-0.940743,-0.868317,-0.782687,-0.695453,-0.613376,-0.5426,-0.482898,-0.430741,-0.386809,-0.348975,-0.314347,-0.282547,-0.257242,-0.234947,-0.216593,-0.201086,-0.190456,-0.181683,-0.174067,-0.167852,-0.163544,-0.160364,-0.158639,-0.157792,-0.15772,-0.15826,-0.159279,-0.15215,-0.144854,-0.146862,-0.15304,-0.158901,-0.159755,-0.16049,-0.161057,-0.161607,-0.161992,-0.16155,-0.161273,-0.161082,-0.161543,-0.161411,-0.160602,-0.16002,-0.156754,-0.129655,-0.064529,-0.048515,-0.068032,-0.120921,-0.149254,-0.158771,-0.162121,-0.163881,-0.164818,-0.164524,-0.164828,-0.165391,-0.165715,-0.166536,-0.165657,-0.166245,-0.166484,-0.165695,-0.166128,-0.167178,-0.168414,-0.168648,-0.169442,-0.169136,-0.169095,-0.169225,-0.170005,-0.17047,-0.171831,-0.173371,-0.174356,-0.175062,-0.176225,-0.177547,-0.17719,-0.177355,-0.178051,-0.177971,-0.180131,-0.180817,-0.182024,-0.183418,-0.182881,-0.184641,-0.187941,-0.188484,-0.190526,-0.192566,-0.196737,-0.199014,-0.200431,-0.205427,-0.206996,-0.204618,-0.204651,-0.207056,-0.206733,-0.208455,-0.210467,-0.207036,-0.208274,-0.212043,-0.211293,-0.21237,-0.212326,-0.214395,-0.215664,-0.217343,-0.218085,0
-0.88422,-0.93236,-0.931959,-0.968717,-0.975925,-0.97343,-0.98152,-0.992735,-0.995189,-0.996595,-1.000135,-1.007849,-1.025894,-1.025369,-1.037006,-1.043726,-1.048483,-1.054305,-1.043539,-1.036245,-1.041541,-1.047304,-1.054172,-1.052297,-1.039958,-1.034211,-1.034375,-1.048721,-1.050293,-1.057913,-1.063808,-1.063145,-1.067658,-1.062773,-1.061901,-1.055744,-1.023595,-0.987965,-0.983865,-0.996186,-0.978678,-0.941745,-0.9086,-0.863219,-0.819954,-0.785501,-0.747317,-0.712451,-0.68135,-0.656727,-0.639265,-0.627066,-0.618935,-0.614406,-0.607975,-0.602098,-0.597534,-0.593838,-0.5876,-0.577515,-0.570253,-0.573544,-0.576517,-0.556854,-0.560658,-0.61261,-0.66273,-0.676117,-0.679688,-0.675536,-0.667527,-0.675257,-0.682804,-0.680382,-0.699331,-0.726614,-0.748922,-0.76784,-0.78729,-0.807486,-0.821991,-0.827639,-0.846737,-0.879828,-0.895022,-0.903691,-0.91024,-0.915849,-0.92368,-0.936584,-0.956846,-0.98152,-1.005722,-1.030258,-1.048366,-1.059972,-1.071999,-1.082815,-1.100776,-1.119038,-1.128048,-1.132945,-1.135388,-1.128888,-1.117219,-1.106632,-1.086451,-1.061831,-1.020898,-0.962705,-0.887083,-0.797215,-0.71094,-0.631235,-0.563925,-0.507185,-0.459343,-0.417848,-0.384853,-0.355783,-0.327398,-0.303726,-0.284118,-0.266836,-0.251838,-0.23862,-0.230561,-0.223738,-0.217417,-0.213091,-0.210856,-0.209111,-0.208332,-0.209471,-0.215248,-0.219384,-0.208307,-0.196602,-0.197506,-0.205299,-0.21134,-0.212797,-0.213577,-0.214573,-0.216054,-0.217264,-0.217029,-0.21662,-0.217003,-0.217219,-0.217043,-0.215657,-0.214942,-0.213055,-0.180006,-0.096298,-0.073531,-0.101017,-0.171477,-0.206808,-0.217764,-0.221323,-0.222164,-0.22317,-0.223256,-0.223207,-0.223784,-0.22439,-0.22439,-0.225245,-0.224674,-0.224746,-0.224929,-0.224925,-0.226195,-0.22802,-0.228528,-0.228954,-0.229426,-0.229024,-0.229891,-0.230397,-0.232662,-0.235429,-0.238203,-0.239832,-0.240038,-0.240575,-0.242066,-0.242971,-0.243618,-0.244631,-0.244159,-0.245477,-0.245915,-0.249769,-0.252748,-0.253981,-0.256308,-0.257803,-0.259514,-0.261487,-0.263396,-0.26571,-0.269329,-0.27074,-0.274482,-0.276354,-0.275604,-0.274017,-0.274367,-0.275248,-0.277493,-0.276209,-0.27605,-0.273687,-0.272118,-0.272853,-0.274121,-0.276111,-0.277711,-0.27717,-0.282035,-0.282943,0
-0.780484,-0.767225,-0.779502,-0.799968,-0.806085,-0.799448,-0.807176,-0.813943,-0.841011,-0.836097,-0.835044,-0.848974,-0.84925,-0.86453,-0.864591,-0.872937,-0.879627,-0.87707,-0.872843,-0.861486,-0.871294,-0.879278,-0.884569,-0.880131,-0.874158,-0.873382,-0.874002,-0.879874,-0.880193,-0.886672,-0.898631,-0.903591,-0.901484,-0.906386,-0.89837,-0.89466,-0.872218,-0.846752,-0.845229,-0.853001,-0.835977,-0.807508,-0.770231,-0.732068,-0.695775,-0.660187,-0.622361,-0.59051,-0.562595,-0.538572,-0.521022,-0.507856,-0.500903,-0.496796,-0.491651,-0.485561,-0.482241,-0.479506,-0.474274,-0.465314,-0.459121,-0.462859,-0.460096,-0.435198,-0.439135,-0.498653,-0.555658,-0.570115,-0.572663,-0.562822,-0.547536,-0.549195,-0.55741,-0.560775,-0.584756,-0.614592,-0.640675,-0.6632,-0.684691,-0.705047,-0.718015,-0.725487,-0.746337,-0.778547,-0.793668,-0.801057,-0.80996,-0.815783,-0.821751,-0.834569,-0.851,-0.872701,-0.896371,-0.917362,-0.935172,-0.943103,-0.953388,-0.967434,-0.98272,-0.992683,-1.002657,-1.006396,-1.006167,-1.00178,-0.992082,-0.98285,-0.966625,-0.946223,-0.913039,-0.858607,-0.784135,-0.698195,-0.613038,-0.531511,-0.462691,-0.403879,-0.353865,-0.312148,-0.277751,-0.248213,-0.219598,-0.19609,-0.176135,-0.158257,-0.143761,-0.131225,-0.122216,-0.115691,-0.110066,-0.105839,-0.103358,-0.101483,-0.101137,-0.101702,-0.106079,-0.109185,-0.097925,-0.087331,-0.089681,-0.097499,-0.101707,-0.103265,-0.103604,-0.104923,-0.106126,-0.106912,-0.107636,-0.106767,-0.106909,-0.106591,-0.106592,-0.105148,-0.104712,-0.10267,-0.065531,0.030731,0.056108,0.015565,-0.065185,-0.097714,-0.10725,-0.110018,-0.111285,-0.111791,-0.111686,-0.111917,-0.112253,-0.113567,-0.11405,-0.114149,-0.113635,-0.113192,-0.113321,-0.113971,-0.115528,-0.115685,-0.116205,-0.117097,-0.117186,-0.116793,-0.118483,-0.118721,-0.120285,-0.123828,-0.125838,-0.127037,-0.128682,-0.128233,-0.129725,-0.130568,-0.130417,-0.130899,-0.130168,-0.132809,-0.132817,-0.136234,-0.138205,-0.139445,-0.142324,-0.144104,-0.144861,-0.146144,-0.147659,-0.148383,-0.151906,-0.154967,-0.159212,-0.158493,-0.158781,-0.157361,-0.160004,-0.158628,-0.16207,-0.161812,-0.160267,-0.157822,-0.160079,-0.161312,-0.16138,-0.158609,-0.159895,-0.163868,-0.164398,-0.165951,0
-0.923633,-0.94986,-0.952749,-0.983857,-0.99644,-0.999054,-1.003418,-1.004492,-1.033544,-1.021459,-1.029161,-1.035236,-1.050937,-1.050503,-1.060311,-1.077425,-1.072881,-1.08479,-1.066984,-1.063778,-1.068476,-1.083362,-1.084305,-1.081335,-1.068568,-1.064332,-1.060271,-1.072979,-1.076311,-1.083215,-1.094847,-1.092556,-1.096894,-1.08952,-1.091982,-1.082106,-1.047789,-1.011486,-1.009293,-1.023485,-1.006313,-0.971766,-0.940168,-0.890428,-0.844849,-0.813479,-0.775343,-0.738078,-0.705715,-0.68172,-0.663789,-0.649556,-0.640964,-0.634495,-0.626978,-0.619469,-0.614896,-0.611103,-0.604057,-0.592409,-0.582829,-0.584805,-0.584417,-0.558863,-0.561573,-0.618979,-0.673717,-0.685859,-0.68796,-0.681678,-0.67106,-0.674382,-0.680107,-0.679945,-0.702498,-0.732577,-0.757434,-0.778062,-0.797449,-0.818034,-0.831078,-0.836454,-0.855597,-0.889215,-0.904196,-0.911906,-0.918934,-0.923425,-0.932033,-0.94559,-0.966371,-0.991459,-1.014803,-1.037219,-1.055542,-1.066184,-1.079193,-1.088715,-1.105701,-1.121162,-1.129754,-1.135436,-1.138986,-1.130199,-1.120182,-1.109791,-1.09053,-1.062763,-1.021696,-0.959754,-0.881144,-0.78736,-0.699046,-0.61745,-0.548054,-0.489519,-0.440415,-0.398072,-0.361275,-0.327933,-0.298196,-0.27382,-0.252927,-0.235531,-0.221787,-0.209831,-0.201854,-0.196101,-0.19008,-0.185868,-0.183462,-0.181197,-0.180252,-0.18018,-0.181304,-0.180869,-0.171165,-0.161846,-0.165202,-0.173797,-0.179923,-0.181378,-0.181912,-0.182155,-0.183023,-0.18316,-0.182618,-0.182454,-0.18191,-0.181534,-0.181137,-0.180546,-0.179559,-0.176246,-0.144885,-0.062759,-0.040033,-0.070227,-0.139957,-0.169828,-0.17907,-0.182554,-0.183759,-0.185311,-0.185415,-0.186156,-0.186328,-0.186645,-0.186068,-0.186858,-0.18677,-0.186848,-0.186682,-0.186592,-0.187831,-0.189338,-0.189661,-0.190387,-0.189884,-0.189606,-0.190566,-0.190331,-0.191568,-0.192543,-0.193472,-0.194002,-0.195632,-0.196069,-0.196717,-0.196581,-0.196507,-0.197781,-0.198116,-0.199649,-0.200126,-0.20198,-0.202661,-0.203043,-0.205474,-0.207393,-0.209083,-0.211282,-0.212951,-0.215642,-0.21943,-0.222651,-0.227176,-0.229712,-0.227769,-0.229115,-0.229119,-0.231554,-0.232316,-0.231816,-0.231393,-0.232279,-0.230478,-0.23232,-0.234818,-0.23499,-0.238838,-0.236859,-0.238866,-0.239683,0
-0.804385,-0.821322,-0.825292,-0.829967,-0.84844,-0.845451,-0.850199,-0.852549,-0.866174,-0.875281,-0.863895,-0.872885,-0.87608,-0.884719,-0.886117,-0.889094,-0.890627,-0.88973,-0.877607,-0.863061,-0.872487,-0.886779,-0.881289,-0.8796,-0.867276,-0.854732,-0.85413,-0.870968,-0.86686,-0.873025,-0.883193,-0.884396,-0.882404,-0.881947,-0.876021,-0.867776,-0.832204,-0.793333,-0.793039,-0.812245,-0.800703,-0.776221,-0.746023,-0.709298,-0.680401,-0.657603,-0.628382,-0.601596,-0.578994,-0.561393,-0.547153,-0.535919,-0.528311,-0.52512,-0.518013,-0.510788,-0.507824,-0.50334,-0.492827,-0.477196,-0.463853,-0.463604,-0.45648,-0.423672,-0.426464,-0.485146,-0.53443,-0.541069,-0.538569,-0.526821,-0.51562,-0.522333,-0.524406,-0.519437,-0.539188,-0.567725,-0.59214,-0.611986,-0.629653,-0.646343,-0.655425,-0.657202,-0.675325,-0.703032,-0.714643,-0.721043,-0.727288,-0.731438,-0.737101,-0.746691,-0.760335,-0.778753,-0.794471,-0.810816,-0.823096,-0.828695,-0.837083,-0.847932,-0.861284,-0.871808,-0.88304,-0.88766,-0.891834,-0.890418,-0.886317,-0.878762,-0.861918,-0.837409,-0.806002,-0.760323,-0.706076,-0.642315,-0.581102,-0.518694,-0.463615,-0.416301,-0.374543,-0.33909,-0.309632,-0.283066,-0.257291,-0.235162,-0.217294,-0.200519,-0.186548,-0.174427,-0.166218,-0.160394,-0.153989,-0.150423,-0.14784,-0.145785,-0.145748,-0.146675,-0.151673,-0.153711,-0.135697,-0.120262,-0.124967,-0.137737,-0.145884,-0.148201,-0.148269,-0.149343,-0.151122,-0.15221,-0.151371,-0.150724,-0.150441,-0.148978,-0.148979,-0.146871,-0.146121,-0.141584,-0.088732,0.03553,0.063508,0.016056,-0.086606,-0.133757,-0.147415,-0.152316,-0.153892,-0.155281,-0.155425,-0.155863,-0.156226,-0.157137,-0.157424,-0.157823,-0.156959,-0.156652,-0.156909,-0.156823,-0.158164,-0.159873,-0.160397,-0.160828,-0.161034,-0.161271,-0.162365,-0.16235,-0.164797,-0.167395,-0.170199,-0.170213,-0.171648,-0.173013,-0.173416,-0.17365,-0.173309,-0.175236,-0.174453,-0.176484,-0.177427,-0.180933,-0.184037,-0.184181,-0.188517,-0.188509,-0.190759,-0.191981,-0.193806,-0.19694,-0.199623,-0.203529,-0.208132,-0.207772,-0.206789,-0.2051,-0.208664,-0.209607,-0.211304,-0.208183,-0.207866,-0.206956,-0.208441,-0.205867,-0.208039,-0.205594,-0.209317,-0.213017,-0.21467,-0.215495,0
-0.949442,-0.97184,-0.960955,-0.989607,-0.992333,-1.010408,-1.016347,-1.018263,-1.021076,-1.021934,-1.028386,-1.03234,-1.034963,-1.039467,-1.043697,-1.056179,-1.062312,-1.056535,-1.054172,-1.045487,-1.048094,-1.059847,-1.063773,-1.065088,-1.057615,-1.037337,-1.036944,-1.051206,-1.049733,-1.054389,-1.068125,-1.06539,-1.070305,-1.06745,-1.061986,-1.05531,-1.024398,-0.982407,-0.975876,-0.994463,-0.982541,-0.953134,-0.91649,-0.871575,-0.828051,-0.793722,-0.751164,-0.716803,-0.68541,-0.658633,-0.641091,-0.62718,-0.616434,-0.610972,-0.604803,-0.597007,-0.592286,-0.588476,-0.582148,-0.572391,-0.564987,-0.56683,-0.56962,-0.548926,-0.54827,-0.593722,-0.649965,-0.665231,-0.669266,-0.664719,-0.653479,-0.653236,-0.659941,-0.662505,-0.681386,-0.707529,-0.73116,-0.75146,-0.769761,-0.787554,-0.801335,-0.80596,-0.822388,-0.854916,-0.870155,-0.876606,-0.881021,-0.887881,-0.894303,-0.908502,-0.92434,-0.946357,-0.969931,-0.989904,-1.006749,-1.01743,-1.025663,-1.038256,-1.055804,-1.072506,-1.078834,-1.086854,-1.08839,-1.081755,-1.074507,-1.061385,-1.040687,-1.016009,-0.97968,-0.918401,-0.844078,-0.759638,-0.673429,-0.593387,-0.52295,-0.465014,-0.415811,-0.373494,-0.33538,-0.299584,-0.26899,-0.245938,-0.223928,-0.206602,-0.194259,-0.185227,-0.178192,-0.171435,-0.166269,-0.162583,-0.160436,-0.158753,-0.157536,-0.156659,-0.154356,-0.150971,-0.143504,-0.139454,-0.14213,-0.150278,-0.156409,-0.158008,-0.158271,-0.15846,-0.15917,-0.158234,-0.157758,-0.156813,-0.156471,-0.156218,-0.156125,-0.155608,-0.153791,-0.149864,-0.122676,-0.064763,-0.049627,-0.064268,-0.110977,-0.140254,-0.14983,-0.15383,-0.156062,-0.157391,-0.158506,-0.159032,-0.159966,-0.159851,-0.160225,-0.159215,-0.160516,-0.160405,-0.160384,-0.159904,-0.160607,-0.161933,-0.162851,-0.162338,-0.16316,-0.162956,-0.162802,-0.163642,-0.163362,-0.163063,-0.162671,-0.162823,-0.164164,-0.164164,-0.163988,-0.164523,-0.165217,-0.165032,-0.167377,-0.168992,-0.169032,-0.168434,-0.167551,-0.166165,-0.169949,-0.173673,-0.173364,-0.174607,-0.178621,-0.182398,-0.185974,-0.189687,-0.194125,-0.196776,-0.195487,-0.197572,-0.200573,-0.204871,-0.20421,-0.206361,-0.202944,-0.202354,-0.205336,-0.211956,-0.213345,-0.214947,-0.213186,-0.216904,-0.220678,-0.219613,0
-0.949442,-0.97184,-0.960955,-0.989607,-0.992333,-1.010408,-1.016347,-1.018263,-1.021076,-1.021934,-1.028386,-1.03234,-1.034963,-1.039467,-1.043697,-1.056179,-1.062312,-1.056535,-1.054172,-1.045487,-1.048094,-1.059847,-1.063773,-1.065088,-1.057615,-1.037337,-1.036944,-1.051206,-1.049733,-1.054389,-1.068125,-1.06539,-1.070305,-1.06745,-1.061986,-1.05531,-1.024398,-0.982407,-0.975876,-0.994463,-0.982541,-0.953134,-0.91649,-0.871575,-0.828051,-0.793722,-0.751164,-0.716803,-0.68541,-0.658633,-0.641091,-0.62718,-0.616434,-0.610972,-0.604803,-0.597007,-0.592286,-0.588476,-0.582148,-0.572391,-0.564987,-0.56683,-0.56962,-0.548926,-0.54827,-0.593722,-0.649965,-0.665231,-0.669266,-0.664719,-0.653479,-0.653236,-0.659941,-0.662505,-0.681386,-0.707529,-0.73116,-0.75146,-0.769761,-0.787554,-0.801335,-0.80596,-0.822388,-0.854916,-0.870155,-0.876606,-0.881021,-0.887881,-0.894303,-0.908502,-0.92434,-0.946357,-0.969931,-0.989904,-1.006749,-1.01743,-1.025663,-1.038256,-1.055804,-1.072506,-1.078834,-1.086854,-1.08839,-1.081755,-1.074507,-1.061385,-1.040687,-1.016009,-0.97968,-0.918401,-0.844078,-0.759638,-0.673429,-0.593387,-0.52295,-0.465014,-0.415811,-0.373494,-0.33538,-0.299584,-0.26899,-0.245938,-0.223928,-0.206602,-0.194259,-0.185227,-0.178192,-0.171435,-0.166269,-0.162583,-0.160436,-0.158753,-0.157536,-0.156659,-0.154356,-0.150971,-0.143504,-0.139454,-0.14213,-0.150278,-0.156409,-0.158008,-0.158271,-0.15846,-0.15917,-0.158234,-0.157758,-0.156813,-0.156471,-0.156218,-0.156125,-0.155608,-0.153791,-0.149864,-0.122676,-0.064763,-0.049627,-0.064268,-0.110977,-0.140254,-0.14983,-0.15383,-0.156062,-0.157391,-0.158506,-0.159032,-0.159966,-0.159851,-0.160225,-0.159215,-0.160516,-0.160405,-0.160384,-0.159904,-0.160607,-0.161933,-0.162851,-0.162338,-0.16316,-0.162956,-0.162802,-0.163642,-0.163362,-0.163063,-0.162671,-0.162823,-0.164164,-0.164164,-0.163988,-0.164523,-0.165217,-0.165032,-0.167377,-0.168992,-0.169032,-0.168434,-0.167551,-0.166165,-0.169949,-0.173673,-0.173364,-0.174607,-0.178621,-0.182398,-0.185974,-0.189687,-0.194125,-0.196776,-0.195487,-0.197572,-0.200573,-0.204871,-0.20421,-0.206361,-0.202944,-0.202354,-0.205336,-0.211956,-0.213345,-0.214947,-0.213186,-0.216904,-0.220678,-0.219613,0
